serial,setting,dataset_name,method,n_cluster_ratio,extractor_layer,model_name_extractor,acc_mean,acc_std,acc_max,lr_acc_max,acc_min,ada_ratio,cva,acc_mean_std_latex,acc_mean_std
40,,aircraft_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,70.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,74.8755,30.9507,92.4992499249925,0.01,5.0105010501050105,41.33617728518853,-92.43863105605585,74.8755\pm{30.9507},74.8755+-30.9507
40,,cars_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,25.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,73.665,36.2729,93.6201964929735,0.03,3.0220121875388632,49.240376549228294,-108.3263177063516,73.665\pm{36.2729},73.665+-36.2729
40,,cars_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,50.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,81.0803,28.8832,93.27198109687848,0.03,4.203457281432658,35.62299841758163,-86.29346856693462,81.0803\pm{28.8832},81.0803+-28.8832
40,,cars_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,70.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,69.4332,39.8674,93.346598681756,0.03,4.613853998258923,57.41831912195825,-119.02797560039208,69.4332\pm{39.8674},69.4332+-39.8674
40,,cub_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,25.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,76.669,22.733,90.66275457369692,0.01,17.449085260614428,29.650820665998474,-67.90242632690841,76.669\pm{22.733},76.669+-22.733
40,,cub_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,50.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,77.1194,23.1345,90.66275457369692,0.01,14.808422506040731,29.99828695733707,-69.10354437143589,77.1194\pm{23.1345},77.1194+-23.1345
40,,cub_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,70.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,84.1714,8.0101,90.6454953400069,0.01,65.03279254401104,9.516363601435643,-23.934995792947397,84.1714\pm{8.0101},84.1714+-8.0101
40,,aircraft_pl,hivit_base_patch16_224.in1k_mocov3,25.0,-1.0,hivit_base_patch16_224.in1k_mocov3,78.8179,21.3226,89.58895889588959,0.01,20.04200420042004,27.053053230434948,-63.69740001346757,78.8179\pm{21.3226},78.8179+-21.3226
40,,aircraft_pl,hivit_base_patch16_224.in1k_mocov3,50.0,-1.0,hivit_base_patch16_224.in1k_mocov3,80.318,18.1045,90.21902190219022,0.01,30.273027302730277,22.54098905691114,-54.08802638787475,80.318\pm{18.1045},80.318+-18.1045
40,,aircraft_pl,hivit_base_patch16_224.in1k_mocov3,70.0,-1.0,hivit_base_patch16_224.in1k_mocov3,81.2661,14.8813,89.97899789978997,0.01,41.04410441044104,18.311821471588146,-44.460805851840064,81.2661\pm{14.8813},81.2661+-14.8813
40,,cars_pl,hivit_base_patch16_224.in1k_mocov3,25.0,-1.0,hivit_base_patch16_224.in1k_mocov3,76.3628,30.8328,92.55067777639596,0.01,8.25767939311031,40.37666115222605,-92.09448921302145,76.3628\pm{30.8328},76.3628+-30.8328
40,,cars_pl,hivit_base_patch16_224.in1k_mocov3,50.0,-1.0,hivit_base_patch16_224.in1k_mocov3,85.6582,14.3622,92.4636239273722,0.01,47.71794552916304,16.766828282097606,-42.91883361193633,85.6582\pm{14.3622},85.6582+-14.3622
40,,cars_pl,hivit_base_patch16_224.in1k_mocov3,70.0,-1.0,hivit_base_patch16_224.in1k_mocov3,82.136,24.6784,92.51336898395722,0.01,16.51535878622062,30.045732060628243,-73.73462784358571,82.136\pm{24.6784},82.136+-24.6784
40,,cub_pl,hivit_base_patch16_224.in1k_mocov3,25.0,-1.0,hivit_base_patch16_224.in1k_mocov3,78.0773,14.3831,87.72868484639282,0.01,41.23230928546773,18.42162429044899,-42.96511615188312,78.0773\pm{14.3831},78.0773+-14.3831
40,,cub_pl,hivit_base_patch16_224.in1k_mocov3,50.0,-1.0,hivit_base_patch16_224.in1k_mocov3,77.7546,15.5034,87.72868484639282,0.01,37.10735243355195,19.938848193632378,-46.31071075717304,77.7546\pm{15.5034},77.7546+-15.5034
40,,cub_pl,hivit_base_patch16_224.in1k_mocov3,70.0,-1.0,hivit_base_patch16_224.in1k_mocov3,78.3466,14.0721,87.83224024853297,0.01,42.35415947531929,17.961372408134462,-42.03674142408171,78.3466\pm{14.0721},78.3466+-14.0721
40,,aircraft_pl,hivit_base_patch16_224.dino,25.0,-1.0,hivit_base_patch16_224.dino,65.2865,32.8271,88.38883888388838,0.003,6.300630063006301,50.28162120918896,-97.97855890149515,65.2865\pm{32.8271},65.2865+-32.8271
40,,aircraft_pl,hivit_base_patch16_224.dino,50.0,-1.0,hivit_base_patch16_224.dino,61.6995,33.858,88.26882688268827,0.003,5.4605460546054605,54.87557009472205,-101.02510681661609,61.6995\pm{33.858},61.6995+-33.858
40,,aircraft_pl,hivit_base_patch16_224.dino,70.0,-1.0,hivit_base_patch16_224.dino,64.9398,33.5041,88.26882688268827,0.003,5.8205820582058205,51.59250492956608,-99.99632577858189,64.9398\pm{33.5041},64.9398+-33.5041
40,,cars_pl,hivit_base_patch16_224.dino,25.0,-1.0,hivit_base_patch16_224.dino,60.8631,38.7057,91.21999751274716,0.003,3.4572814326576298,63.59470811527371,-115.4811409114413,60.8631\pm{38.7057},60.8631+-38.7057
40,,cars_pl,hivit_base_patch16_224.dino,50.0,-1.0,hivit_base_patch16_224.dino,64.6468,33.0617,89.19288645690834,0.003,4.427310036065166,51.14205303059728,-98.67369717879824,64.6468\pm{33.0617},64.6468+-33.0617
40,,cars_pl,hivit_base_patch16_224.dino,70.0,-1.0,hivit_base_patch16_224.dino,56.4731,37.3276,88.44671060813332,0.003,2.8603407536376078,66.09808580185374,-111.32188481523774,56.4731\pm{37.3276},56.4731+-37.3276
40,,cub_pl,hivit_base_patch16_224.dino,25.0,-1.0,hivit_base_patch16_224.dino,59.2492,31.4977,85.13979979288919,0.003,10.476354849844666,53.16129397006784,-93.96134843578044,59.2492\pm{31.4977},59.2492+-31.4977
40,,cub_pl,hivit_base_patch16_224.dino,50.0,-1.0,hivit_base_patch16_224.dino,59.4805,31.1245,85.03624439074905,0.003,11.045909561615463,52.327247061223936,-92.85024748818793,59.4805\pm{31.1245},59.4805+-31.1245
40,,cub_pl,hivit_base_patch16_224.dino,70.0,-1.0,hivit_base_patch16_224.dino,60.5454,30.8776,85.00172592336901,0.01,13.738350017259236,50.999053526893555,-92.12273975762504,60.5454\pm{30.8776},60.5454+-30.8776
40,,aircraft_pl,hivit_base_patch16_clip_224.laion2b,25.0,-1.0,hivit_base_patch16_clip_224.laion2b,65.1965,26.6919,88.5988598859886,5e-06,15.511551155115512,40.9406302368073,-79.66619181156737,65.1965\pm{26.6919},65.1965+-26.6919
40,,aircraft_pl,hivit_base_patch16_clip_224.laion2b,50.0,-1.0,hivit_base_patch16_clip_224.laion2b,67.4467,25.2658,88.8988898889889,5e-06,16.141614161416143,37.460330903761005,-75.42271790757333,67.4467\pm{25.2658},67.4467+-25.2658
40,,aircraft_pl,hivit_base_patch16_clip_224.laion2b,70.0,-1.0,hivit_base_patch16_clip_224.laion2b,74.6818,15.5131,87.96879687968797,5e-06,44.85448544854486,20.77227965102549,-46.33158550225124,74.6818\pm{15.5131},74.6818+-15.5131
40,,cars_pl,hivit_base_patch16_clip_224.laion2b,25.0,-1.0,hivit_base_patch16_clip_224.laion2b,62.3321,35.2481,91.07076234299215,1e-05,4.875015545330183,56.5488385450006,-105.17876508763585,62.3321\pm{35.2481},62.3321+-35.2481
40,,cars_pl,hivit_base_patch16_clip_224.laion2b,50.0,-1.0,hivit_base_patch16_clip_224.laion2b,71.6524,26.6723,91.21999751274716,1e-05,29.187911951249845,37.224584543797704,-79.64470580783393,71.6524\pm{26.6723},71.6524+-26.6723
40,,cars_pl,hivit_base_patch16_clip_224.laion2b,70.0,-1.0,hivit_base_patch16_clip_224.laion2b,71.4357,26.8417,91.26974256933217,5e-06,29.250093271981097,37.57458732425799,-80.14923760719284,71.4357\pm{26.8417},71.4357+-26.8417
40,,cub_pl,hivit_base_patch16_clip_224.laion2b,25.0,-1.0,hivit_base_patch16_clip_224.laion2b,57.5557,27.4728,81.18743527787366,1e-05,10.804280289955123,47.73261575248372,-81.94121006266235,57.5557\pm{27.4728},57.5557+-27.4728
40,,cub_pl,hivit_base_patch16_clip_224.laion2b,50.0,-1.0,hivit_base_patch16_clip_224.laion2b,58.4096,26.2282,79.70314118053159,5e-06,10.269244045564378,44.904020658541114,-78.23568463652873,58.4096\pm{26.2282},58.4096+-26.2282
40,,cub_pl,hivit_base_patch16_clip_224.laion2b,70.0,-1.0,hivit_base_patch16_clip_224.laion2b,54.9802,29.6528,79.15084570245081,1e-05,5.229547808077322,53.9334668779255,-88.4189264858706,54.9802\pm{29.6528},54.9802+-29.6528
40,,aircraft_pl,hivit_base_patch16_siglip_224.v2_webli,25.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,79.5192,23.8528,93.009300930093,0.003,21.33213321332133,29.996280336652813,-71.25844538498289,79.5192\pm{23.8528},79.5192+-23.8528
40,,aircraft_pl,hivit_base_patch16_siglip_224.v2_webli,50.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,86.9744,5.4468,93.06930693069307,0.003,77.16771677167716,6.262566580386751,-16.27786566108413,86.9744\pm{5.4468},86.9744+-5.4468
40,,aircraft_pl,hivit_base_patch16_siglip_224.v2_webli,70.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,68.4468,27.5933,93.66936693669366,0.003,15.78157815781578,40.313450537304284,-82.37672012328298,68.4468\pm{27.5933},68.4468+-27.5933
40,,cars_pl,hivit_base_patch16_siglip_224.v2_webli,25.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,68.2723,36.009,95.18716577540108,0.003,7.99651784603905,52.74320192413335,-107.49960113034956,68.2723\pm{36.009},68.2723+-36.009
40,,cars_pl,hivit_base_patch16_siglip_224.v2_webli,50.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,87.2226,10.0651,95.14985698296232,0.003,68.82228578535008,11.539504375679774,-30.079781497398276,87.2226\pm{10.0651},87.2226+-10.0651
40,,cars_pl,hivit_base_patch16_siglip_224.v2_webli,70.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,70.0473,30.0415,92.60042283298095,0.003,6.6782738465365,42.88754334976135,-89.69576873421691,70.0473\pm{30.0415},70.0473+-30.0415
40,,cub_pl,hivit_base_patch16_siglip_224.v2_webli,25.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,72.2601,21.3061,87.12461166724198,0.01,23.731446323783224,29.48533321445126,-63.62353750437799,72.2601\pm{21.3061},72.2601+-21.3061
40,,cub_pl,hivit_base_patch16_siglip_224.v2_webli,50.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,73.246,21.6461,87.33172247152227,0.01,21.073524335519505,29.5526124539569,-64.64282036046372,73.246\pm{21.6461},73.246+-21.6461
40,,cub_pl,hivit_base_patch16_siglip_224.v2_webli,70.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,67.171,25.8736,87.43527787366241,0.01,22.109078356920957,38.51901317638855,-77.23565180411009,67.171\pm{25.8736},67.171+-25.8736
40,,aircraft_pl,hivit_base_patch16_224.mae,25.0,-1.0,hivit_base_patch16_224.mae,78.0041,27.5352,90.42904290429044,0.01,10.02100210021002,35.29972444591047,-82.25264730442612,78.0041\pm{27.5352},78.0041+-27.5352
40,,aircraft_pl,hivit_base_patch16_224.mae,50.0,-1.0,hivit_base_patch16_224.mae,76.1139,25.8834,89.7989798979898,0.01,14.04140414041404,34.00618307893165,-77.31019532345435,76.1139\pm{25.8834},76.1139+-25.8834
40,,aircraft_pl,hivit_base_patch16_224.mae,70.0,-1.0,hivit_base_patch16_224.mae,75.7651,28.5871,90.0990099009901,0.01,5.4605460546054605,37.731222377347656,-85.38395628063442,75.7651\pm{28.5871},75.7651+-28.5871
40,,cars_pl,hivit_base_patch16_224.mae,25.0,-1.0,hivit_base_patch16_224.mae,67.0812,35.1193,92.38900634249472,0.01,6.752891431414003,52.35346103479994,-104.8344689296511,67.0812\pm{35.1193},67.0812+-35.1193
40,,cars_pl,hivit_base_patch16_224.mae,50.0,-1.0,hivit_base_patch16_224.mae,77.5401,27.8313,91.72988434274345,0.01,10.359408033826638,35.8928354916437,-83.13510072992318,77.5401\pm{27.8313},77.5401+-27.8313
40,,cars_pl,hivit_base_patch16_224.mae,70.0,-1.0,hivit_base_patch16_224.mae,69.5809,36.3755,91.49359532396468,0.01,4.750652903867678,52.277944280523016,-108.60360965663251,69.5809\pm{36.3755},69.5809+-36.3755
40,,cub_pl,hivit_base_patch16_224.mae,25.0,-1.0,hivit_base_patch16_224.mae,71.1176,19.4976,85.13979979288919,0.03,36.52053848809113,27.415939499920327,-58.21854089003965,71.1176\pm{19.4976},71.1176+-19.4976
40,,cub_pl,hivit_base_patch16_224.mae,50.0,-1.0,hivit_base_patch16_224.mae,71.7792,18.4369,85.01898515705902,0.03,37.72868484639282,25.685598761637063,-55.05392307394589,71.7792\pm{18.4369},71.7792+-18.4369
40,,cub_pl,hivit_base_patch16_224.mae,70.0,-1.0,hivit_base_patch16_224.mae,72.3737,17.8125,85.77839143942009,0.03,40.36934760096652,24.61182440384177,-53.191360354568666,72.3737\pm{17.8125},72.3737+-17.8125
